"","kvadratkod","survey","tmean_breeding"
"EG22","EG22","EG22_1",8.37282535476926
"EG23","EG23","EG23_1",8.36467691057822
"EG24","EG24","EG24_1",8.34116569847589
"EG25","EG25","EG25_1",8.40465128173787
"EG26","EG26","EG26_1",8.44485459973517
"EG27","EG27","EG27_1",8.45076571481856
"EG30","EG30","EG30_1",8.49573191143757
"EG31","EG31","EG31_1",8.51042136222033
"EG33","EG33","EG33_1",8.51881193252978
"EG34","EG34","EG34_1",8.50832804798918
"EG35","EG35","EG35_1",8.51414618421347
"EG36","EG36","EG36_1",8.50143005004169
"EG40","EG40","EG40_1",8.48186517480977
"EG41","EG41","EG41_1",8.47438112727447
"EG42","EG42","EG42_1",8.47921614918032
"EG44","EG44","EG44_1",8.51882055583071
"EG46","EG46","EG46_1",8.4945758362728
"EG67","EG67","EG67_1",8.4687811963704
"EG72","EG72","EG72_1",8.4993426198727
"EG73","EG73","EG73_1",8.50282048840452
"EG74","EG74","EG74_1",8.50055554130504
"EG76","EG76","EG76_1",8.45019549485509
"EG77","EG77","EG77_1",8.46103967601012
"EG78","EG78","EG78_1",8.46922436731113
"EG79","EG79","EG79_1",8.44236180354977
"EG83","EG83","EG83_1",8.50146724495255
"EG84","EG84","EG84_1",8.48774008627034
"EG85","EG85","EG85_1",8.4504758052304
"EG86","EG86","EG86_1",8.38829612850313
"EG87","EG87","EG87_1",8.43941179688526
"EG88","EG88","EG88_1",8.44734527081195
"EG89","EG89","EG89_1",8.40290466637028
"EG93","EG93","EG93_1",8.48724758156937
"EG94","EG94","EG94_1",8.46390809666139
"EG95","EG95","EG95_1",8.39895930718164
"EG96","EG96","EG96_1",8.38402385273834
"EG97","EG97","EG97_1",8.28417127891775
"EG98","EG98","EG98_1",8.25483434482692
"EG99","EG99","EG99_1",8.33134645432062
"EH05","EH05","EH05_1",8.63479284693668
"EH06","EH06","EH06_1",8.62180285670329
"EH07","EH07","EH07_1",8.61710048205411
"EH08","EH08","EH08_1",8.57952351484239
"EH09","EH09","EH09_1",8.49563023445025
"EH13","EH13","EH13_1",8.66977294704696
"EH14","EH14","EH14_1",8.63801664553526
"EH15","EH15","EH15_1",8.59627926015919
"EH16","EH16","EH16_1",8.61780075368869
"EH17","EH17","EH17_1",8.59841462584632
"EH18","EH18","EH18_1",8.59066527644974
"EH19","EH19","EH19_1",8.55967489894326
"EH23","EH23","EH23_1",8.6607415310726
"EH24","EH24","EH24_1",8.6293928049972
"EH25","EH25","EH25_1",8.5810237869722
"EH26","EH26","EH26_1",8.55546767847016
"EH27","EH27","EH27_1",8.5285844427857
"EH28","EH28","EH28_1",8.5242893064481
"EH36","EH36","EH36_1",8.5962739088431
"EH37","EH37","EH37_1",8.54757377852192
"EH38","EH38","EH38_1",8.51627716892176
"EH39","EH39","EH39_1",8.50652502233224
"EH49","EH49","EH49_1",8.54031302357694
"EH54","EH54","EH54_1",8.64424289874037
"EH55","EH55","EH55_1",8.61451981107552
"EH56","EH56","EH56_1",8.60792291384777
"EH57","EH57","EH57_1",8.59340934642707
"EH63","EH63","EH63_1",8.65544332563712
"EH64","EH64","EH64_1",8.64298451367845
"EH65","EH65","EH65_1",8.60633383832521
"EH66","EH66","EH66_1",8.58653863305381
"EH67","EH67","EH67_1",8.56244641316473
"EH68","EH68","EH68_1",8.56703766964052
"EH73","EH73","EH73_1",8.64917661296704
"EH74","EH74","EH74_1",8.62984579980877
"EH75","EH75","EH75_1",8.59966609000132
"EH76","EH76","EH76_1",8.56218986704161
"EH77","EH77","EH77_1",8.5550410721214
"EH78","EH78","EH78_1",8.55463421340813
"EH83","EH83","EH83_1",8.64847645836856
"EH84","EH84","EH84_1",8.61788345288211
"EH85","EH85","EH85_1",8.59214942142584
"EH86","EH86","EH86_1",8.54671741797487
"EH87","EH87","EH87_1",8.50849552794571
"EH88","EH88","EH88_1",8.52914125883747
"EH92","EH92","EH92_1",8.65076741537554
"EH93","EH93","EH93_1",8.6396724634641
"EH94","EH94","EH94_1",8.59604750891861
"EH95","EH95","EH95_1",8.56138866516584
"EH96","EH96","EH96_1",8.52221374243216
"EH97","EH97","EH97_1",8.50659759930716
"EH98","EH98","EH98_1",8.51488516736179
"FE00","FE00","FE00_1",8.44517506738895
"FE10","FE10","FE10_1",8.41378680497598
"FE20","FE20","FE20_1",8.42779286044155
"FE30","FE30","FE30_1",8.44843696437423
"FE40","FE40","FE40_1",8.4466767561739
"FE41","FE41","FE41_1",8.46658098764404
"FE50","FE50","FE50_1",8.4486300628384
"FE51","FE51","FE51_1",8.44781001653601
"FE60","FE60","FE60_1",8.45854332162481
"FE61","FE61","FE61_1",8.45979071238282
"FE62","FE62","FE62_1",8.43898582617209
"FE70","FE70","FE70_1",8.44347162561096
"FE71","FE71","FE71_1",8.4368497389791
"FE72","FE72","FE72_1",8.44629694215061
"FE73","FE73","FE73_1",8.47616452465469
"FE80","FE80","FE80_1",8.42612442402585
"FE81","FE81","FE81_1",8.45623642447783
"FE82","FE82","FE82_1",8.43461831930932
"FE83","FE83","FE83_1",8.40328661353374
"FE90","FE90","FE90_1",8.42595036679834
"FE91","FE91","FE91_1",8.45576624382926
"FE92","FE92","FE92_1",8.36009283825185
"FE93","FE93","FE93_1",8.42869984241596
"FE94","FE94","FE94_1",8.45684013269407
"FF00","FF00","FF00_1",8.28837227237234
"FF01","FF01","FF01_1",8.21553678743245
"FF02","FF02","FF02_1",8.26879700965309
"FF03","FF03","FF03_1",8.16614175657597
"FF04","FF04","FF04_1",8.30350205074421
"FF05","FF05","FF05_1",8.39572807729338
"FF06","FF06","FF06_1",8.40562315296146
"FF07","FF07","FF07_1",8.30288317474293
"FF08","FF08","FF08_1",8.30896257383538
"FF10","FF10","FF10_1",8.24730179901933
"FF11","FF11","FF11_1",8.25403156405382
"FF12","FF12","FF12_1",8.26762907222982
"FF13","FF13","FF13_1",8.16260474882957
"FF14","FF14","FF14_1",8.36905170949336
"FF15","FF15","FF15_1",8.40352743731311
"FF16","FF16","FF16_1",8.46810291121517
"FF17","FF17","FF17_1",8.36016546865286
"FF18","FF18","FF18_1",8.33582135818637
"FF19","FF19","FF19_1",8.46239917816827
"FF20","FF20","FF20_1",8.23689016162086
"FF21","FF21","FF21_1",8.24654840972981
"FF22","FF22","FF22_1",8.26988293671244
"FF23","FF23","FF23_1",8.17346151949797
"FF24","FF24","FF24_1",8.3502546844084
"FF25","FF25","FF25_1",8.43324305789153
"FF26","FF26","FF26_1",8.46931808608104
"FF27","FF27","FF27_1",8.26469676329179
"FF28","FF28","FF28_1",8.37042724454383
"FF29","FF29","FF29_1",8.37667834579763
"FF30","FF30","FF30_1",8.21834773280097
"FF31","FF31","FF31_1",8.21990813024496
"FF32","FF32","FF32_1",8.24505449530131
"FF33","FF33","FF33_1",8.10126561611076
"FF34","FF34","FF34_1",8.28964364723667
"FF35","FF35","FF35_1",8.3809351791608
"FF36","FF36","FF36_1",8.36835932685874
"FF37","FF37","FF37_1",8.44750550015244
"FF38","FF38","FF38_1",8.30862952561619
"FF39","FF39","FF39_1",8.37128231688802
"FF40","FF40","FF40_1",8.24947331209832
"FF41","FF41","FF41_1",8.13890569290109
"FF42","FF42","FF42_1",8.21140168600442
"FF43","FF43","FF43_1",8.16891182831304
"FF44","FF44","FF44_1",8.27575825299546
"FF45","FF45","FF45_1",8.35628971016432
"FF46","FF46","FF46_1",8.42635535105532
"FF47","FF47","FF47_1",8.43007515874067
"FF48","FF48","FF48_1",8.4125517181431
"FF49","FF49","FF49_1",8.45271846455294
"FF50","FF50","FF50_1",8.1708678328851
"FF51","FF51","FF51_1",8.00265407215437
"FF52","FF52","FF52_1",8.05022177791412
"FF53","FF53","FF53_1",8.19076187686362
"FF54","FF54","FF54_1",8.30520944759634
"FF55","FF55","FF55_1",8.37953258541773
"FF56","FF56","FF56_1",8.42789023763656
"FF57","FF57","FF57_1",8.44838868792141
"FF60","FF60","FF60_1",8.16802884268467
"FF61","FF61","FF61_1",7.99692521701503
"FF62","FF62","FF62_1",8.02772088737704
"FF63","FF63","FF63_1",8.12717222441692
"FF64","FF64","FF64_1",8.27021467462489
"FF65","FF65","FF65_1",8.34583890652435
"FF66","FF66","FF66_1",8.31185548173562
"FF67","FF67","FF67_1",8.32435360593158
"FF68","FF68","FF68_1",8.45862857909846
"FF69","FF69","FF69_1",8.45161095515471
"FF70","FF70","FF70_1",8.18884862067802
"FF71","FF71","FF71_1",8.1086491464061
"FF72","FF72","FF72_1",8.20742987846378
"FF73","FF73","FF73_1",8.26792547872783
"FF74","FF74","FF74_1",8.3889540059654
"FF75","FF75","FF75_1",8.41809902185946
"FF76","FF76","FF76_1",8.39252191646338
"FF77","FF77","FF77_1",8.37293367461521
"FF78","FF78","FF78_1",8.39139151287817
"FF79","FF79","FF79_1",8.44616134554541
"FF80","FF80","FF80_1",8.21166128746114
"FF81","FF81","FF81_1",8.17075733109027
"FF82","FF82","FF82_1",8.21378334269163
"FF83","FF83","FF83_1",8.19814876040184
"FF84","FF84","FF84_1",8.35381066207943
"FF85","FF85","FF85_1",8.42885341177955
"FF86","FF86","FF86_1",8.42820075399621
"FF87","FF87","FF87_1",8.42525006803295
"FF88","FF88","FF88_1",8.41761357344899
"FF89","FF89","FF89_1",8.42807017525721
"FF90","FF90","FF90_1",8.29282041659896
"FF91","FF91","FF91_1",8.27559319524349
"FF92","FF92","FF92_1",8.20166698465394
"FF93","FF93","FF93_1",8.14432843902552
"FF94","FF94","FF94_1",8.25093956436186
"FF95","FF95","FF95_1",8.36260689908095
"FF96","FF96","FF96_1",8.37978190652341
"FF97","FF97","FF97_1",8.35026086112746
"FF98","FF98","FF98_1",8.35060661831766
"FF99","FF99","FF99_1",8.38985494384727
"FG00","FG00","FG00_1",8.52078618979705
"FG03","FG03","FG03_1",8.48028235651921
"FG04","FG04","FG04_1",8.44766263993836
"FG05","FG05","FG05_1",8.35862532626172
"FG06","FG06","FG06_1",8.28259106159446
"FG07","FG07","FG07_1",8.23900087035574
"FG08","FG08","FG08_1",8.12698222189491
"FG09","FG09","FG09_1",8.2992429004729
"FG13","FG13","FG13_1",8.46242630397711
"FG14","FG14","FG14_1",8.38742148121353
"FG15","FG15","FG15_1",8.32476243404221
"FG16","FG16","FG16_1",8.23402285821289
"FG17","FG17","FG17_1",8.16571578606052
"FG18","FG18","FG18_1",8.08030940038235
"FG19","FG19","FG19_1",8.14587579734128
"FG23","FG23","FG23_1",8.42646952196961
"FG24","FG24","FG24_1",8.3972324163779
"FG25","FG25","FG25_1",8.32804579500747
"FG26","FG26","FG26_1",8.20082625148917
"FG27","FG27","FG27_1",8.25177428819515
"FG28","FG28","FG28_1",8.1709271882361
"FG29","FG29","FG29_1",8.19913544956232
"FG31","FG31","FG31_1",8.43920094793951
"FG33","FG33","FG33_1",8.42544035516378
"FG34","FG34","FG34_1",8.38687252149136
"FG35","FG35","FG35_1",8.32358435962274
"FG36","FG36","FG36_1",8.23542832067935
"FG37","FG37","FG37_1",8.2699793326575
"FG38","FG38","FG38_1",8.19247463715579
"FG39","FG39","FG39_1",8.22027883808855
"FG41","FG41","FG41_1",8.44160043930698
"FG42","FG42","FG42_1",8.42093515152466
"FG43","FG43","FG43_1",8.42754999127576
"FG44","FG44","FG44_1",8.39016343024114
"FG45","FG45","FG45_1",8.3364483808979
"FG46","FG46","FG46_1",8.31277991629793
"FG47","FG47","FG47_1",8.23061106736439
"FG48","FG48","FG48_1",8.27299312865942
"FG49","FG49","FG49_1",8.20379596815933
"FG50","FG50","FG50_1",8.41819256077287
"FG51","FG51","FG51_1",8.41208935224763
"FG52","FG52","FG52_1",8.4080613144278
"FG53","FG53","FG53_1",8.38538142856047
"FG54","FG54","FG54_1",8.30125674314731
"FG55","FG55","FG55_1",8.17692494485442
"FG56","FG56","FG56_1",8.19342150694082
"FG57","FG57","FG57_1",8.20338695469207
"FG58","FG58","FG58_1",8.2145227179965
"FG59","FG59","FG59_1",8.2001207121794
"FG60","FG60","FG60_1",8.40183123804806
"FG61","FG61","FG61_1",8.39618015451854
"FG62","FG62","FG62_1",8.3020828893898
"FG63","FG63","FG63_1",8.27331273081412
"FG64","FG64","FG64_1",8.16031115120556
"FG65","FG65","FG65_1",8.11820970666711
"FG66","FG66","FG66_1",8.21715927594901
"FG67","FG67","FG67_1",8.24196949073453
"FG68","FG68","FG68_1",8.21522998571373
"FG69","FG69","FG69_1",8.20452492279214
"FG70","FG70","FG70_1",8.31226039746716
"FG71","FG71","FG71_1",8.19485089947139
"FG72","FG72","FG72_1",8.23130501823959
"FG73","FG73","FG73_1",8.16816664241229
"FG74","FG74","FG74_1",7.87064877836906
"FG75","FG75","FG75_1",7.87384591489373
"FG76","FG76","FG76_1",8.12164376755316
"FG77","FG77","FG77_1",8.1825915229681
"FG78","FG78","FG78_1",8.1686319519441
"FG79","FG79","FG79_1",8.18959363459538
"FG80","FG80","FG80_1",8.09485828884836
"FG81","FG81","FG81_1",8.1596616259337
"FG82","FG82","FG82_1",8.29617992975459
"FG83","FG83","FG83_1",8.26038766182847
"FG84","FG84","FG84_1",7.92792587025646
"FG85","FG85","FG85_1",8.02899873264218
"FG86","FG86","FG86_1",8.11178240120086
"FG87","FG87","FG87_1",8.18699808245671
"FG88","FG88","FG88_1",8.15738379585841
"FG89","FG89","FG89_1",8.15482128215145
"FG90","FG90","FG90_1",8.16488031439354
"FG91","FG91","FG91_1",8.24722063912799
"FG92","FG92","FG92_1",8.3305859860272
"FG93","FG93","FG93_1",8.34523487953702
"FG94","FG94","FG94_1",8.23902697173194
"FG95","FG95","FG95_1",8.14490773777866
"FG96","FG96","FG96_1",8.19858589214027
"FG97","FG97","FG97_1",8.2593212979554
"FG98","FG98","FG98_1",8.23213999592395
"FG99","FG99","FG99_1",8.22237506928604
"FH01","FH01","FH01_1",8.64684635791546
"FH02","FH02","FH02_1",8.63441229711415
"FH03","FH03","FH03_1",8.61001978580892
"FH04","FH04","FH04_1",8.52879549719703
"FH05","FH05","FH05_1",8.52717398917445
"FH06","FH06","FH06_1",8.52643240491725
"FH07","FH07","FH07_1",8.52289840585841
"FH08","FH08","FH08_1",8.50987730580357
"FH10","FH10","FH10_1",8.66219689967135
"FH11","FH11","FH11_1",8.64888656945662
"FH12","FH12","FH12_1",8.61059064526284
"FH13","FH13","FH13_1",8.55661298988727
"FH14","FH14","FH14_1",8.52382585165272
"FH15","FH15","FH15_1",8.51877433603529
"FH16","FH16","FH16_1",8.52386286628413
"FH17","FH17","FH17_1",8.52554310939114
"FH18","FH18","FH18_1",8.49607519527895
"FH20","FH20","FH20_1",8.64992545005118
"FH21","FH21","FH21_1",8.63300287095708
"FH22","FH22","FH22_1",8.59009331962355
"FH23","FH23","FH23_1",8.50600547003887
"FH24","FH24","FH24_1",8.50743539747717
"FH25","FH25","FH25_1",8.5127355676727
"FH27","FH27","FH27_1",8.52187502384186
"FH28","FH28","FH28_1",8.47754774417294
"FH29","FH29","FH29_1",8.47343971598164
"FH31","FH31","FH31_1",8.63086732822266
"FH32","FH32","FH32_1",8.56664511632308
"FH33","FH33","FH33_1",8.4901047116043
"FH34","FH34","FH34_1",8.49552595208209
"FH35","FH35","FH35_1",8.4987149007103
"FH36","FH36","FH36_1",8.50174976574218
"FH37","FH37","FH37_1",8.49263033471613
"FH42","FH42","FH42_1",8.52546868674055
"FH43","FH43","FH43_1",8.48542041717199
"FH44","FH44","FH44_1",8.50541807722715
"FH45","FH45","FH45_1",8.47974505129141
"FH46","FH46","FH46_1",8.45937777842169
"FH47","FH47","FH47_1",8.48353744559271
"FH48","FH48","FH48_1",8.45689655774635
"FH51","FH51","FH51_1",8.55093138464887
"FH52","FH52","FH52_1",8.49903441454021
"FH53","FH53","FH53_1",8.48166602541132
"FH54","FH54","FH54_1",8.48611615519796
"FH55","FH55","FH55_1",8.47242876323133
"FH56","FH56","FH56_1",8.46319243425476
"FH57","FH57","FH57_1",8.44734156259107
"FH58","FH58","FH58_1",8.44586404010346
"FH61","FH61","FH61_1",8.55030213947506
"FH62","FH62","FH62_1",8.50650083517844
"FH63","FH63","FH63_1",8.51374960228331
"FH64","FH64","FH64_1",8.47488998268824
"FH65","FH65","FH65_1",8.44483097072575
"FH66","FH66","FH66_1",8.42373841035947
"FH67","FH67","FH67_1",8.33766049705661
"FH68","FH68","FH68_1",8.4102230452611
"FH69","FH69","FH69_1",8.4226526190918
"FH70","FH70","FH70_1",8.57907892520805
"FH71","FH71","FH71_1",8.54778684067132
"FH72","FH72","FH72_1",8.52705565391879
"FH73","FH73","FH73_1",8.48959425609016
"FH74","FH74","FH74_1",8.45016425223799
"FH75","FH75","FH75_1",8.40894410434842
"FH76","FH76","FH76_1",8.37252777613254
"FH77","FH77","FH77_1",8.36103988403293
"FH78","FH78","FH78_1",8.40230824393104
"FH79","FH79","FH79_1",8.35555967118662
"FH80","FH80","FH80_1",8.58091844053048
"FH81","FH81","FH81_1",8.5459839478608
"FH82","FH82","FH82_1",8.52112811100855
"FH83","FH83","FH83_1",8.47919924696785
"FH84","FH84","FH84_1",8.41962125002255
"FH85","FH85","FH85_1",8.38444104800486
"FH86","FH86","FH86_1",8.35459616460058
"FH87","FH87","FH87_1",8.39199104098748
"FH88","FH88","FH88_1",8.39025720567594
"FH89","FH89","FH89_1",8.15218109292037
"FH94","FH94","FH94_1",8.43270700702705
"FH95","FH95","FH95_1",8.34830331055447
"FH96","FH96","FH96_1",8.37458840915354
"FH97","FH97","FH97_1",8.37908566618854
"FH98","FH98","FH98_1",8.35435720187558
"FH99","FH99","FH99_1",8.24522140575537
"GE00","GE00","GE00_1",8.35154723481739
"GE01","GE01","GE01_1",8.37494800196818
"GE02","GE02","GE02_1",8.35317916126053
"GE03","GE03","GE03_1",8.34327514814716
"GE04","GE04","GE04_1",8.45379529492173
"GE10","GE10","GE10_1",8.21062531784335
"GE11","GE11","GE11_1",8.23805632684002
"GE12","GE12","GE12_1",8.20450424485093
"GE13","GE13","GE13_1",8.38631628961528
"GE14","GE14","GE14_1",8.46745837969323
"GE20","GE20","GE20_1",8.23266827306664
"GE21","GE21","GE21_1",8.32917472851769
"GE22","GE22","GE22_1",8.38919505215368
"GE23","GE23","GE23_1",8.39387527137857
"GE24","GE24","GE24_1",8.47888408828481
"GE30","GE30","GE30_1",8.3765891870719
"GE31","GE31","GE31_1",8.32772651075172
"GE32","GE32","GE32_1",8.2455736959303
"GE33","GE33","GE33_1",8.29265488829702
"GE34","GE34","GE34_1",8.42720576479922
"GE40","GE40","GE40_1",8.43166053140452
"GE41","GE41","GE41_1",8.41088722029817
"GE42","GE42","GE42_1",8.32443791100885
"GE43","GE43","GE43_1",8.32682315856616
"GE44","GE44","GE44_1",8.49100695810817
"GF00","GF00","GF00_1",8.38114644571193
"GF01","GF01","GF01_1",8.3659173162961
"GF02","GF02","GF02_1",8.27892788594598
"GF03","GF03","GF03_1",8.23489832451357
"GF04","GF04","GF04_1",8.24478923591103
"GF05","GF05","GF05_1",8.32540814837229
"GF06","GF06","GF06_1",8.37204597102178
"GF07","GF07","GF07_1",8.29765095584795
"GF08","GF08","GF08_1",8.23377439627494
"GF09","GF09","GF09_1",8.31592647035371
"GF12","GF12","GF12_1",8.37119374406002
"GF13","GF13","GF13_1",8.36426407708273
"GF14","GF14","GF14_1",8.30768766798298
"GF15","GF15","GF15_1",8.29807864848843
"GF16","GF16","GF16_1",8.28236605765386
"GF17","GF17","GF17_1",8.29473715115285
"GF18","GF18","GF18_1",8.19255753806422
"GF19","GF19","GF19_1",8.20942407514851
"GF23","GF23","GF23_1",8.3921126167864
"GF24","GF24","GF24_1",8.3456187066516
"GF25","GF25","GF25_1",8.29120396309169
"GF26","GF26","GF26_1",8.22954996022014
"GF27","GF27","GF27_1",8.21825141998849
"GF28","GF28","GF28_1",8.18586525890829
"GF29","GF29","GF29_1",8.18880632458833
"GF33","GF33","GF33_1",8.37182740788623
"GF34","GF34","GF34_1",8.34148809895243
"GF35","GF35","GF35_1",8.30209783226682
"GF36","GF36","GF36_1",8.23238219390273
"GF37","GF37","GF37_1",8.23727299987311
"GF38","GF38","GF38_1",8.17575083623787
"GF39","GF39","GF39_1",8.23312474752074
"GF42","GF42","GF42_1",8.36345071298916
"GF43","GF43","GF43_1",8.36677219397489
"GF44","GF44","GF44_1",8.36724465933936
"GF45","GF45","GF45_1",8.30376204287691
"GF46","GF46","GF46_1",8.29310092285753
"GF47","GF47","GF47_1",8.2441408936936
"GF48","GF48","GF48_1",8.30552691665975
"GF49","GF49","GF49_1",8.3500542316238
"GF52","GF52","GF52_1",8.33968454242701
"GF53","GF53","GF53_1",8.35516448156064
"GF54","GF54","GF54_1",8.36241244395929
"GF55","GF55","GF55_1",8.37139785666438
"GF56","GF56","GF56_1",8.39105644460565
"GF57","GF57","GF57_1",8.39821709972356
"GF63","GF63","GF63_1",8.34579323752077
"GF64","GF64","GF64_1",8.36243153777182
"GF65","GF65","GF65_1",8.38928997516632
"GF73","GF73","GF73_1",8.34426220940008
"GF74","GF74","GF74_1",8.36549443949352
"GF75","GF75","GF75_1",8.37890774168313
"GG00","GG00","GG00_1",8.28909649526352
"GG01","GG01","GG01_1",8.35504136577679
"GG02","GG02","GG02_1",8.33944697114535
"GG04","GG04","GG04_1",8.33847747768252
"GG05","GG05","GG05_1",8.25264840500378
"GG06","GG06","GG06_1",8.24836751259909
"GG07","GG07","GG07_1",8.27103112650274
"GG08","GG08","GG08_1",8.25326419423383
"GG09","GG09","GG09_1",8.33036463241913
"GG10","GG10","GG10_1",8.33842708061784
"GG11","GG11","GG11_1",8.32417279477444
"GG15","GG15","GG15_1",8.29986828239007
"GG16","GG16","GG16_1",8.23952074505601
"GG17","GG17","GG17_1",8.26728797960809
"GG18","GG18","GG18_1",8.29467223172139
"GG19","GG19","GG19_1",8.33968289971188
"GG20","GG20","GG20_1",8.30351433514618
"GG25","GG25","GG25_1",8.27763069435953
"GG26","GG26","GG26_1",8.19800152157467
"GG27","GG27","GG27_1",8.19788405192472
"GG28","GG28","GG28_1",8.27007242242295
"GG30","GG30","GG30_1",8.21945859936618
"GG35","GG35","GG35_1",8.26625397304685
"GG36","GG36","GG36_1",8.16661211339563
"GG37","GG37","GG37_1",8.17268493850347
"GG38","GG38","GG38_1",8.25697427369462
"GG40","GG40","GG40_1",8.16707549880754
"GG50","GG50","GG50_1",8.09788439745794
"GH05","GH05","GH05_1",8.37091979244434
"GH06","GH06","GH06_1",8.3503985248376
"GH07","GH07","GH07_1",8.34815527397016
"GH08","GH08","GH08_1",8.31488439748002
"GH09","GH09","GH09_1",8.34087795882707
"GH17","GH17","GH17_1",8.31142228332662
"GH18","GH18","GH18_1",8.2718711769544
"GH19","GH19","GH19_1",8.31374192869189
"GH29","GH29","GH29_1",8.29227563027844
"GH39","GH39","GH39_1",8.25207839998929
"GH49","GH49","GH49_1",8.12828567060082
"GH59","GH59","GH59_1",7.8884353303012
"HA03","HA03","HA03_1",7.76415326135886
"HA04","HA04","HA04_1",7.67917271497596
"HA05","HA05","HA05_1",7.69821675205843
"HA06","HA06","HA06_1",7.44251162746185
"HA07","HA07","HA07_1",7.45376496541673
"HA08","HA08","HA08_1",7.65403855970549
"HA12","HA12","HA12_1",7.83919563627226
"HA13","HA13","HA13_1",7.60969912483417
"HA14","HA14","HA14_1",7.41786856544656
"HA15","HA15","HA15_1",7.30115910232277
"HA16","HA16","HA16_1",7.20642574117537
"HA17","HA17","HA17_1",7.38401905884545
"HA18","HA18","HA18_1",7.69417618374901
"HA22","HA22","HA22_1",7.75584590455192
"HA23","HA23","HA23_1",7.50426886755114
"HA24","HA24","HA24_1",7.16284303265391
"HA25","HA25","HA25_1",7.18149062373549
"HA26","HA26","HA26_1",7.24942976809902
"HA27","HA27","HA27_1",7.61704562478918
"HA31","HA31","HA31_1",7.80828865448966
"HA32","HA32","HA32_1",7.70730429247696
"HA33","HA33","HA33_1",7.41204192777902
"HA34","HA34","HA34_1",7.13013713761208
"HA35","HA35","HA35_1",7.19087383641817
"HA36","HA36","HA36_1",7.48080031726696
"HA41","HA41","HA41_1",7.81346898081459
"HA42","HA42","HA42_1",7.70020570427514
"HA43","HA43","HA43_1",7.40694912966978
"HA44","HA44","HA44_1",7.23459891889977
"HA45","HA45","HA45_1",7.41708819218694
"HA46","HA46","HA46_1",7.73169771646065
"HA51","HA51","HA51_1",7.8228332351543
"HA52","HA52","HA52_1",7.79209897890092
"HA53","HA53","HA53_1",7.63189046384834
"HA54","HA54","HA54_1",7.4865541052863
"HA55","HA55","HA55_1",7.66815772773322
"HA63","HA63","HA63_1",7.78958721346872
"HA64","HA64","HA64_1",7.79522450905614
"HA69","HA69","HA69_1",7.7754510927426
